,ID_PRET,SEXE,AGE,OCCUPATION,SOURCE_REVENU,REVENU_TOTAL,VOITURE,IMMOBILIER,DETTE_TOTALE
1471970,447567,F,54,High skill tech staff,Working,180000.0,N,Y,0.0
1473559,447956,F,36,Sales staff,Working,184500.0,N,N,861833.745
1474584,448207,F,60,Managers,Commercial associate,292500.0,N,N,161226.0
1474940,448283,F,43,Cooking staff,Working,85050.0,N,Y,143631.0
1475784,448473,M,45,Drivers,Working,135000.0,Y,Y,1932021.0
1476125,448547,F,36,Cleaning staff,Working,67500.0,Y,Y,0.0
1476240,448582,F,30,Not applicable / Not specified,Commercial associate,90000.0,Y,N,19682.82
1477002,448743,F,43,Managers,Commercial associate,292500.0,N,Y,4707000.0
1477220,448797,F,59,Not applicable / Not specified,Pensioner,112500.0,N,N,0.0
1477299,448813,M,43,Managers,Commercial associate,337500.0,Y,N,1506190.5
1477423,448846,F,55,Not applicable / Not specified,Pensioner,112500.0,N,N,0.0
1478522,449094,F,39,Laborers,Commercial associate,81000.0,N,Y,6858.0
1478568,449104,F,61,Not applicable / Not specified,Pensioner,202500.0,N,Y,0.0
1478619,449119,M,31,Not applicable / Not specified,State servant,315000.0,N,N,92704.5
1478673,449129,F,44,Managers,Working,247500.0,N,N,1235380.5
1479039,449221,F,37,Laborers,State servant,180000.0,N,N,453294.0
1479380,449310,F,57,Not applicable / Not specified,Pensioner,153000.0,N,Y,269253.0
1479498,449340,M,56,Not applicable / Not specified,Pensioner,157500.0,Y,Y,0.0
1479610,449365,F,36,Cleaning staff,Working,157500.0,Y,Y,0.0
1479687,449378,M,43,Core staff,Working,247500.0,Y,Y,692995.5
1479717,449387,M,33,Core staff,Working,112500.0,Y,N,0.0
1479830,449417,F,54,Security staff,State servant,49500.0,N,N,0.0
1482652,450098,M,61,Not applicable / Not specified,Pensioner,202500.0,Y,Y,597672.0
1483225,450248,F,55,Laborers,Working,189000.0,N,Y,238819.5
1483798,450397,M,31,Laborers,Working,135000.0,N,Y,182866.5
1484465,450544,M,33,Laborers,Working,180000.0,N,Y,808056.0
1484511,450557,M,43,Drivers,Commercial associate,270000.0,Y,Y,0.0
1484966,450666,F,52,Laborers,Working,157500.0,Y,Y,155963.25
1485051,450684,F,55,Managers,Commercial associate,274500.0,N,Y,495144.0
1485481,450777,F,29,Core staff,Working,225000.0,N,N,0.0
1485495,450782,M,62,Not applicable / Not specified,Pensioner,45000.0,N,Y,0.0
1486698,451054,F,40,Sales staff,Working,67500.0,Y,Y,0.0
1487078,451145,F,35,Core staff,Commercial associate,157500.0,N,N,671688.0
1487189,451173,F,53,Medicine staff,Working,76500.0,N,N,371560.5
1487637,451280,F,41,Core staff,State servant,92376.0,N,Y,0.0
1488079,451384,F,33,Cooking staff,Working,85500.0,N,Y,0.0
1488138,451398,F,45,Sales staff,Commercial associate,225000.0,N,Y,0.0
1488360,451444,F,50,Laborers,Commercial associate,112500.0,N,Y,0.0
1488378,451448,M,25,Sales staff,Working,90000.0,Y,Y,0.0
1488384,451450,F,29,Laborers,Commercial associate,90000.0,N,Y,988218.0
1489121,451626,F,56,Not applicable / Not specified,Pensioner,202500.0,N,N,904459.14
1489240,451654,M,38,Core staff,State servant,373500.0,Y,Y,1394865.0
1489353,451674,M,53,Laborers,Working,135000.0,Y,Y,325656.0
1489562,451729,F,55,Cooking staff,Working,90000.0,N,Y,437110.47
1490744,451996,F,45,Laborers,Working,90000.0,Y,Y,0.0
1491267,452129,F,56,Core staff,Working,202500.0,N,Y,0.0
1492711,452459,M,25,Security staff,Working,112500.0,Y,Y,1463868.0
1494335,452814,M,40,Sales staff,Working,270000.0,Y,Y,0.0
1494666,452888,F,61,Not applicable / Not specified,Pensioner,135000.0,N,Y,613377.0
1494712,452899,F,40,Accountants,State servant,103500.0,Y,Y,317344.5
1494960,452953,F,33,Not applicable / Not specified,Commercial associate,112500.0,N,N,0.0
1495249,453028,F,25,Not applicable / Not specified,Working,270000.0,Y,N,122863.5
1497993,453679,F,64,Not applicable / Not specified,Pensioner,166500.0,N,N,154863.0
1498778,453858,F,44,Sales staff,Commercial associate,157500.0,N,Y,0.0
1502020,454593,F,56,Not applicable / Not specified,Pensioner,67500.0,N,Y,345973.5
1502673,454749,M,53,Laborers,Working,99000.0,Y,Y,482400.0
1502929,454808,M,39,Drivers,Working,202500.0,Y,Y,0.0
1502942,454814,F,32,Core staff,Working,247500.0,Y,Y,1149052.5
1503892,455038,F,34,Sales staff,Commercial associate,238500.0,N,Y,0.0
1504852,455252,F,41,Laborers,Commercial associate,112500.0,N,N,50593.5
1506816,455688,F,58,Not applicable / Not specified,Pensioner,90000.0,N,N,0.0
1507186,455783,F,58,Not applicable / Not specified,Pensioner,112500.0,N,Y,96610.5
1507469,455841,F,36,Sales staff,Commercial associate,202500.0,Y,Y,49945.5
1508002,455966,F,32,Sales staff,Commercial associate,157500.0,N,Y,53118.0
1508398,456048,M,44,Core staff,Working,135000.0,N,N,0.0
1508916,456172,F,58,Not applicable / Not specified,Pensioner,76500.0,Y,Y,362344.5
1509334,456255,F,46,Laborers,Commercial associate,157500.0,N,N,595102.5
1509683,100384,F,33,Medicine staff,State servant,112500.0,N,Y,85648.5
1509913,100745,F,30,Medicine staff,Working,135000.0,N,Y,3584.475
1510677,101643,F,40,Laborers,Working,202500.0,Y,Y,180000.0
1510983,102054,M,38,Managers,Working,315000.0,Y,Y,1537501.5
1511263,102403,M,43,Drivers,Commercial associate,135000.0,Y,Y,176954.445
1511298,102445,M,28,Drivers,Working,81000.0,Y,N,257292.0
1511772,103092,F,54,Laborers,Working,202500.0,N,Y,70218.0
1511971,103368,F,48,Core staff,Working,117000.0,N,Y,432022.5
1513184,104931,F,37,Laborers,Commercial associate,135000.0,N,Y,0.0
1513615,105647,M,37,Laborers,State servant,157500.0,Y,Y,1097082.0
1513692,105736,F,42,Not applicable / Not specified,Working,135000.0,N,Y,0.0
1513911,105998,F,38,Core staff,Working,247500.0,Y,Y,672151.5
1515363,108112,F,49,Not applicable / Not specified,Working,270000.0,N,Y,598207.5
1515772,108609,F,61,Not applicable / Not specified,Pensioner,135000.0,N,Y,90639.0
1515897,108763,F,44,Not applicable / Not specified,Working,108000.0,N,Y,504504.0
1516541,109545,F,41,Managers,Working,360000.0,N,Y,785371.5
1517443,110954,F,30,Not applicable / Not specified,Commercial associate,135000.0,N,Y,0.0
1517762,111315,F,45,Laborers,Commercial associate,112500.0,N,N,293157.0
1519441,113490,M,51,Laborers,Working,171000.0,Y,N,0.0
1519560,113631,F,34,Sales staff,Commercial associate,81000.0,N,N,0.0
1519943,114127,F,49,Accountants,Commercial associate,103500.0,N,Y,219627.0
1520066,114250,M,58,Drivers,Commercial associate,315000.0,Y,Y,437620.5
1521281,115858,M,41,Laborers,Working,157500.0,N,Y,0.0
1522085,116803,M,40,Managers,Working,405000.0,Y,Y,645879.15
1523966,119207,M,37,Not applicable / Not specified,Pensioner,405000.0,Y,Y,1350000.0
1524022,119252,M,63,Not applicable / Not specified,Pensioner,112500.0,Y,Y,464143.5
1525313,120946,F,46,Not applicable / Not specified,Working,270000.0,N,N,1156113.0
1525723,121502,F,60,Not applicable / Not specified,Pensioner,135000.0,N,Y,136174.5
1527095,123352,F,51,Managers,Commercial associate,4410000.0,Y,N,5805387.0
1527193,123477,F,38,Accountants,Commercial associate,270000.0,N,Y,372499.245
1527752,124309,F,34,Laborers,Working,135000.0,Y,Y,44080.02
1527775,124347,M,23,Drivers,Commercial associate,135000.0,Y,Y,55611.0
1528848,125961,M,62,Not applicable / Not specified,Pensioner,157500.0,Y,Y,0.0
1529412,126722,M,53,Not applicable / Not specified,Working,450000.0,Y,Y,266256.675
1530405,128214,F,50,Not applicable / Not specified,Working,450000.0,Y,Y,1815916.5
1531037,129108,F,48,Secretaries,Working,121500.0,N,Y,0.0
1531087,129200,F,45,Medicine staff,Working,157500.0,N,Y,223321.5
1531168,129314,F,53,Not applicable / Not specified,Working,211500.0,N,Y,1631117.43
1531566,129831,F,63,Not applicable / Not specified,Pensioner,157500.0,N,Y,0.0
1534547,134287,F,33,Accountants,Working,238500.0,N,Y,226795.5
1534814,134658,F,66,Not applicable / Not specified,Pensioner,108000.0,N,Y,0.0
1534952,134943,M,30,Laborers,Commercial associate,270000.0,N,Y,286762.5
1535059,135113,F,54,Sales staff,Working,202500.0,N,Y,0.0
1535344,135460,F,25,Not applicable / Not specified,Working,157500.0,N,Y,40468.5
1536094,136711,F,41,Medicine staff,State servant,148500.0,Y,N,110011.5
1538231,139839,F,47,Drivers,Working,110250.0,Y,Y,425268.0
1540021,142491,M,56,Not applicable / Not specified,Pensioner,157500.0,N,Y,476289.0
1540272,142771,F,43,Sales staff,Commercial associate,171000.0,N,Y,120730.5
1540890,143680,F,59,Managers,Commercial associate,373554.0,N,N,0.0
1540987,143843,M,55,Not applicable / Not specified,Pensioner,135000.0,Y,N,0.0
1541559,144644,F,36,Accountants,Commercial associate,157500.0,N,Y,0.0
1541750,144829,F,43,Laborers,Working,144000.0,N,Y,0.0
1542428,145974,F,43,Managers,Working,360000.0,N,Y,128803.5
1542575,146097,F,58,Not applicable / Not specified,Pensioner,257850.0,N,Y,256698.0
1542602,146149,M,42,Managers,Working,450000.0,Y,Y,4030807.5
1542931,146562,M,48,Drivers,Working,202500.0,N,Y,962910.0
1543446,147425,F,54,Private service staff,Commercial associate,90000.0,N,Y,0.0
1543956,148359,M,42,Laborers,Working,180000.0,N,Y,0.0
1544863,149665,M,47,Drivers,Working,180000.0,Y,Y,0.0
1545552,150657,M,29,Low-skill Laborers,Working,180000.0,Y,Y,6682851.0
1546256,151486,M,30,Drivers,Commercial associate,315000.0,Y,N,1184269.5
1549248,155624,F,54,Realty agents,Commercial associate,225000.0,N,Y,377559.27
1549355,155809,F,63,Not applicable / Not specified,Pensioner,67500.0,N,Y,0.0
1550224,157120,F,53,Cooking staff,Working,90000.0,N,Y,0.0
1550436,157510,M,36,Drivers,Working,315000.0,N,N,395869.5
1550661,157775,F,51,Sales staff,Commercial associate,67500.0,N,N,25582.5
1551144,158365,F,60,Not applicable / Not specified,Pensioner,157500.0,Y,Y,323626.5
1551630,158847,M,24,Low-skill Laborers,Working,112500.0,N,N,0.0
1552082,159526,F,54,Laborers,Working,157500.0,N,Y,0.0
1552782,160375,F,43,Core staff,Working,157500.0,N,Y,365845.5
1552824,160411,F,51,Not applicable / Not specified,Commercial associate,157500.0,N,Y,789502.5
1554228,162133,F,45,Medicine staff,State servant,121500.0,N,Y,1471662.0
1554556,162476,F,56,Not applicable / Not specified,Pensioner,225000.0,Y,N,30150.0
1554840,162827,F,35,High skill tech staff,Working,166500.0,N,Y,106736.715
1555389,163570,F,38,Private service staff,Working,301500.0,N,Y,1384353.0
1555968,164373,F,48,Laborers,Working,126000.0,Y,N,0.0
1556329,164892,F,43,Not applicable / Not specified,Working,85500.0,N,N,0.0
1557082,165918,F,36,Accountants,Working,180000.0,N,N,1234255.5
1557265,166155,F,38,Laborers,Working,135000.0,Y,Y,377775.0
1557822,166764,F,36,Laborers,Commercial associate,81000.0,N,Y,0.0
1557826,166814,F,34,Laborers,Working,135000.0,N,Y,96826.5
1559799,169385,F,53,Not applicable / Not specified,Working,90000.0,N,Y,115960.5
1560007,169597,F,64,Not applicable / Not specified,Pensioner,49500.0,N,N,0.0
1560562,170310,F,64,Not applicable / Not specified,Pensioner,76500.0,N,Y,0.0
1561010,170910,M,35,Managers,Working,360000.0,Y,Y,498978.0
1561092,171004,M,31,Drivers,Working,225000.0,Y,N,0.0
1561210,171169,F,60,Not applicable / Not specified,Pensioner,112500.0,N,Y,0.0
1561287,171262,F,29,Sales staff,Working,180000.0,N,N,398664.0
1561308,171307,F,46,Laborers,Working,135000.0,Y,Y,128646.0
1562597,173127,F,48,Core staff,Working,202500.0,N,N,550120.5
1562772,173387,F,40,Laborers,Working,112500.0,N,N,424657.17
1562799,173476,F,61,Not applicable / Not specified,Pensioner,67500.0,Y,Y,0.0
1563112,173944,F,31,Sales staff,Commercial associate,157500.0,N,Y,0.0
1563215,174098,F,33,High skill tech staff,Working,144000.0,Y,Y,74232.0
1563564,174575,M,47,Managers,Working,180000.0,Y,N,840289.5
1564185,175371,M,46,Security staff,Commercial associate,270000.0,Y,Y,227088.0
1564442,175724,F,37,Core staff,Working,180000.0,Y,Y,105880.5
1564506,175875,F,61,Not applicable / Not specified,Working,135000.0,Y,N,471285.0
1565407,177076,F,52,Accountants,Working,225000.0,N,Y,0.0
1565499,177229,M,55,Drivers,Working,135000.0,Y,Y,88312.5
1566135,177993,M,62,Drivers,Working,180000.0,N,Y,636111.0
1566861,178986,F,46,Not applicable / Not specified,Working,157500.0,Y,Y,309361.5
1566952,179091,F,46,Not applicable / Not specified,Working,360000.0,Y,Y,1360116.0
1567869,180368,F,46,Private service staff,Commercial associate,135000.0,Y,N,0.0
1569138,181941,F,41,High skill tech staff,State servant,234000.0,Y,Y,329341.5
1569155,181971,F,58,Not applicable / Not specified,Pensioner,135000.0,Y,Y,0.0
1570058,183419,F,46,Not applicable / Not specified,Working,144000.0,N,Y,328428.0
1570726,184238,F,61,Not applicable / Not specified,Pensioner,180000.0,N,Y,0.0
1571947,185910,M,36,Sales staff,Commercial associate,157500.0,N,Y,0.0
1572719,186927,F,38,Managers,Working,157500.0,N,N,393813.0
1573601,188130,F,42,Sales staff,Working,157500.0,Y,Y,228321.0
1573833,188511,F,62,Not applicable / Not specified,Pensioner,81000.0,N,Y,0.0
1574218,189086,F,39,Laborers,Working,225000.0,N,Y,0.0
1574572,189612,F,53,Sales staff,Working,270000.0,Y,Y,1188796.5
1574627,189711,F,34,Sales staff,Working,225000.0,N,N,95584.5
1574729,189855,F,56,Not applicable / Not specified,Pensioner,81000.0,N,N,0.0
1574731,189886,F,50,Accountants,Commercial associate,126000.0,N,Y,783954.0
1574990,190281,F,55,Managers,Commercial associate,405000.0,N,Y,762997.5
1576227,192043,F,32,Sales staff,Commercial associate,90000.0,Y,Y,0.0
1576740,192752,F,65,Not applicable / Not specified,Pensioner,121500.0,N,Y,0.0
1577359,193515,M,46,Managers,Commercial associate,292500.0,Y,Y,1102018.5
1577924,194243,F,67,Not applicable / Not specified,Pensioner,166500.0,N,Y,0.0
1578494,195055,F,49,Sales staff,Commercial associate,211500.0,N,Y,1184845.5
1578855,195469,F,56,Not applicable / Not specified,Pensioner,94500.0,N,N,137686.905
1578976,195577,F,39,Medicine staff,Working,67500.0,Y,N,0.0
1578981,195579,M,29,Laborers,Commercial associate,225000.0,N,Y,0.0
1579514,196305,M,47,Laborers,Working,202500.0,Y,Y,655591.725
1579805,196738,F,51,Not applicable / Not specified,Commercial associate,652500.0,Y,N,3447450.0
1581409,198703,F,66,Not applicable / Not specified,Pensioner,117000.0,N,Y,31428.0
1581717,199041,F,49,Medicine staff,State servant,90000.0,N,Y,0.0
1582800,200463,M,28,Laborers,Working,157500.0,N,Y,118283.85
1583007,200670,F,38,Core staff,Working,81000.0,N,Y,213966.0
1583100,200823,F,38,Not applicable / Not specified,Commercial associate,225000.0,N,Y,0.0
1583290,201110,M,58,Not applicable / Not specified,Working,378000.0,Y,N,1905201.0
1583947,201955,F,28,High skill tech staff,Working,180000.0,N,N,0.0
1584739,203008,F,55,Accountants,Commercial associate,252000.0,Y,Y,1279350.0
1584761,203044,F,30,Core staff,State servant,180000.0,N,Y,16614.0
1584848,203175,F,39,Laborers,Working,144000.0,Y,Y,1982691.0
1584983,203337,F,40,Not applicable / Not specified,Commercial associate,112500.0,Y,Y,13446.0
1586123,204863,M,32,Managers,Commercial associate,157500.0,Y,Y,242260.65
1586533,205365,F,42,Cooking staff,Working,67500.0,N,N,0.0
1587336,206292,M,51,Drivers,Working,202500.0,N,N,33894.0
1588106,207349,F,61,Not applicable / Not specified,Pensioner,67500.0,Y,Y,0.0
1588121,207365,M,40,Laborers,Working,270000.0,N,Y,0.0
1588181,207455,F,65,Not applicable / Not specified,Pensioner,112500.0,N,N,93580.83
1589153,208679,F,61,Not applicable / Not specified,Pensioner,67500.0,N,Y,192366.0
1589294,208933,F,38,Sales staff,Working,90000.0,N,Y,0.0
1590111,209980,F,66,Not applicable / Not specified,Pensioner,67500.0,N,Y,0.0
1590407,210502,M,31,Core staff,State servant,270000.0,Y,Y,1319679.63
1592118,212978,M,38,Not applicable / Not specified,Working,315000.0,N,Y,779283.0
1592225,213059,M,24,Drivers,Commercial associate,315000.0,N,Y,0.0
1592681,213633,F,37,Core staff,Commercial associate,225000.0,N,Y,0.0
1594458,215911,F,50,Not applicable / Not specified,Working,112500.0,N,Y,0.0
1594516,215978,F,42,Laborers,Working,135000.0,N,Y,0.0
1594753,216387,F,23,Sales staff,Working,121500.0,N,Y,62748.0
1595867,217868,M,33,Drivers,Working,180000.0,Y,N,0.0
1595997,218006,F,54,Not applicable / Not specified,Pensioner,112500.0,N,Y,0.0
1596095,218166,F,59,Not applicable / Not specified,Pensioner,157500.0,Y,Y,330876.0
1596286,218403,F,53,Sales staff,Commercial associate,157500.0,Y,N,1284813.0
1596444,218580,F,32,IT staff,State servant,90000.0,N,N,0.0
1596498,218658,F,43,Core staff,Working,270000.0,N,Y,309154.5
1596728,218893,M,59,Managers,Commercial associate,225000.0,Y,Y,0.0
1596735,218934,F,42,Sales staff,Commercial associate,225000.0,Y,N,52420.5
1597262,219910,F,29,Core staff,Working,135000.0,N,Y,66262.5
1599189,222675,M,49,Not applicable / Not specified,Commercial associate,225000.0,N,Y,0.0
1599791,223609,F,43,Managers,Working,157500.0,N,Y,0.0
1599945,223794,F,43,Not applicable / Not specified,Commercial associate,180000.0,N,Y,1169838.0
1600387,224353,F,31,Core staff,Working,90000.0,N,N,414801.0
1600788,224953,F,32,Core staff,Working,135000.0,Y,Y,3807319.5
1601205,225650,F,49,Core staff,Working,337500.0,N,Y,1376437.5
1601256,225741,F,30,Medicine staff,State servant,112500.0,N,N,165285.0
1602106,227009,M,32,High skill tech staff,Working,405000.0,Y,Y,3888914.265
1602374,227299,F,53,Not applicable / Not specified,Pensioner,90000.0,N,Y,0.0
1602410,227345,F,49,Sales staff,Working,81000.0,N,Y,152801.145
1603109,228163,F,62,Not applicable / Not specified,Pensioner,33768.0,N,N,0.0
1603384,228671,F,49,Sales staff,Working,202500.0,N,Y,0.0
1604127,229731,M,39,Laborers,Working,180000.0,N,N,0.0
1604307,230024,M,24,High skill tech staff,Working,171000.0,Y,Y,1280601.0
1604755,230656,F,39,Medicine staff,Working,121500.0,N,Y,0.0
1605176,231387,F,42,Laborers,Working,288000.0,N,Y,1035522.0
1605300,231529,M,37,Laborers,Working,225000.0,Y,Y,2609973.0
1605488,231837,F,47,Not applicable / Not specified,Working,112500.0,Y,Y,0.0
1605982,232720,F,47,Accountants,Working,225000.0,N,Y,1269189.0
1606971,234215,F,35,Core staff,State servant,135000.0,Y,Y,0.0
1607144,234460,M,30,Core staff,Commercial associate,180000.0,Y,Y,0.0
1607369,234718,F,48,Managers,Commercial associate,315000.0,Y,Y,966627.0
1607401,234786,F,53,Not applicable / Not specified,Working,130500.0,N,Y,143536.5
1607802,235283,F,44,Laborers,Working,112500.0,Y,Y,0.0
1607819,235306,F,33,Accountants,Commercial associate,145071.0,N,N,0.0
1607837,235357,M,54,Not applicable / Not specified,Working,216000.0,N,Y,532111.5
1607954,235519,F,28,Cooking staff,Commercial associate,112500.0,N,Y,0.0
1608491,236412,M,38,Drivers,Commercial associate,180000.0,Y,Y,0.0
1608502,236451,F,29,Managers,Working,216000.0,Y,Y,2351074.5
1609018,237248,M,33,Drivers,Working,270000.0,Y,N,1728481.5
1610383,239058,F,50,Laborers,Working,90000.0,N,Y,0.0
1611959,241226,F,32,Sales staff,Working,67500.0,Y,Y,0.0
1612315,241654,M,38,Not applicable / Not specified,Working,324000.0,N,Y,1137006.0
1612614,242043,F,45,Sales staff,Working,135000.0,N,Y,539397.0
1613134,242637,M,23,Not applicable / Not specified,Commercial associate,202500.0,Y,Y,0.0
1613325,242829,F,25,Not applicable / Not specified,Working,202500.0,N,N,42660.0
1614102,244006,M,22,Laborers,Working,112500.0,N,Y,0.0
1616290,246972,F,56,Not applicable / Not specified,Pensioner,90000.0,N,N,452997.0
1616498,247290,M,63,Not applicable / Not specified,Pensioner,144000.0,N,Y,0.0
1616967,247861,M,29,Laborers,Working,247500.0,N,Y,997875.0
1617484,248476,F,40,Not applicable / Not specified,Commercial associate,162000.0,Y,Y,2867683.5
1617558,248583,M,44,Sales staff,Working,90000.0,Y,Y,0.0
1617890,248978,M,28,Not applicable / Not specified,Working,90000.0,Y,Y,72679.5
1618008,249171,M,43,Managers,Working,157500.0,Y,Y,0.0
1619085,250692,F,61,Not applicable / Not specified,Pensioner,166500.0,N,Y,225630.0
1619227,250925,F,29,Not applicable / Not specified,Working,90000.0,N,N,0.0
