,ID_PRET,TYPE_CREDIT,MONTANT_CREDIT,MONTANT_ANNUITE,SCORE_EXT_1,SCORE_EXT_2,SCORE_EXT_3,CODE_REJET,OBJET_PRET,RETARD_PAIEMENT_MAX,RETARD_PAIEMENT_TOTAL,STATUT_PRET
284518,429510,Cash loans,808650.0,31464.0,0.49,0.66,0.42,XAP,XNA,0.0,0.0,Not applicable / Not specified
284694,429716,Cash loans,225000.0,23053.5,0.0,0.61,0.75,XAP,XAP,0.0,0.0,C
284725,429751,Cash loans,265851.0,21006.0,0.0,0.48,0.6,XAP,XNA,0.0,0.0,Not applicable / Not specified
284730,429756,Cash loans,544491.0,15916.5,0.0,0.7,0.25,XAP,XNA,0.0,0.0,Not applicable / Not specified
284767,429797,Cash loans,808650.0,23773.5,0.0,0.45,0.47,XAP,XAP,0.0,0.0,Not applicable / Not specified
284814,429850,Cash loans,495000.0,33079.5,0.0,0.39,0.0,XAP,XAP,0.0,0.0,0
284879,429927,Cash loans,1045854.0,37183.5,0.77,0.66,0.62,XAP,XAP,0.0,0.0,C
285070,430148,Cash loans,585000.0,19462.5,0.27,0.69,0.72,XAP,XAP,0.0,0.0,Not applicable / Not specified
285160,430257,Revolving loans,720000.0,36000.0,0.0,0.76,0.0,XAP,XNA,0.0,0.0,0
285479,430626,Cash loans,900000.0,26446.5,0.72,0.49,0.54,HC,XAP,0.0,0.0,Not applicable / Not specified
285489,430640,Cash loans,314055.0,21375.0,0.14,0.52,0.5,SCO,XAP,0.0,0.0,C
285612,430787,Cash loans,517500.0,19143.0,0.0,0.38,0.31,XAP,XAP,0.0,0.0,Not applicable / Not specified
285658,430842,Cash loans,797557.5,27256.5,0.0,0.59,0.6,XAP,XNA,0.0,0.0,Not applicable / Not specified
285811,431019,Cash loans,450000.0,27324.0,0.0,0.45,0.06,HC,XAP,0.0,0.0,0
285882,431102,Cash loans,239850.0,28462.5,0.0,0.66,0.65,XAP,XNA,0.0,0.0,0
285883,431103,Cash loans,935640.0,88839.0,0.0,0.66,0.63,XAP,XNA,0.0,0.0,Not applicable / Not specified
285915,431140,Cash loans,225000.0,26703.0,0.16,0.34,0.26,SCOFR,XAP,0.0,0.0,Not applicable / Not specified
286012,431249,Revolving loans,202500.0,10125.0,0.0,0.57,0.6,0,0,0.0,0.0,Not applicable / Not specified
286269,431549,Cash loans,284400.0,13387.5,0.0,0.48,0.67,XAP,XNA,0.0,0.0,0
286306,431589,Cash loans,722394.0,23431.5,0.0,0.66,0.38,XAP,XAP,0.0,0.0,X
286354,431643,Cash loans,675000.0,32602.5,0.0,0.24,0.69,CLIENT,XAP,10677.555,0.0,C
286459,431774,Cash loans,227520.0,13189.5,0.0,0.33,0.0,XAP,XAP,0.0,0.0,Not applicable / Not specified
286621,431967,Cash loans,315000.0,25384.5,0.0,0.43,0.78,0,0,0.0,0.0,C
286661,432017,Revolving loans,540000.0,27000.0,0.56,0.28,0.55,XAP,XAP,0.0,0.0,Not applicable / Not specified
286860,432246,Cash loans,675000.0,32602.5,0.0,0.36,0.7,XAP,XNA,-1.0,0.0,Not applicable / Not specified
287043,432472,Cash loans,314100.0,17167.5,0.59,0.05,0.83,HC,Medicine,-1.0,0.0,C
287089,432531,Cash loans,1054773.0,34987.5,0.0,0.24,0.39,XAP,XNA,0.0,0.0,Not applicable / Not specified
287185,432655,Cash loans,312768.0,16506.0,0.0,0.09,0.0,LIMIT,XAP,0.0,0.0,0
287222,432701,Cash loans,298512.0,19075.5,0.0,0.45,0.19,XAP,XNA,-1.0,0.0,C
287349,432850,Cash loans,1288350.0,37800.0,0.42,0.32,0.62,XAP,XAP,0.0,0.0,X
287361,432862,Cash loans,1354500.0,68935.5,0.0,0.6,0.0,XAP,XAP,0.0,0.0,0
287499,433027,Cash loans,1078200.0,38200.5,0.0,0.52,0.33,XAP,XNA,167.805,0.0,X
287517,433048,Cash loans,1149210.0,33732.0,0.69,0.34,0.54,XAP,XAP,0.0,0.0,Not applicable / Not specified
287542,433078,Cash loans,417024.0,21964.5,0.0,0.34,0.77,XAP,XNA,234.0,0.0,Not applicable / Not specified
287885,433492,Cash loans,1035000.0,43983.0,0.0,0.52,0.63,XAP,XAP,0.0,0.0,C
288034,433677,Cash loans,612612.0,24426.0,0.0,0.79,0.51,XAP,XAP,0.0,0.0,Not applicable / Not specified
288084,433732,Cash loans,534451.5,38889.0,0.39,0.76,0.0,XAP,XAP,0.0,0.0,0
288165,433831,Cash loans,225000.0,15660.0,0.0,0.52,0.0,XAP,XNA,0.0,0.0,0
288180,433850,Cash loans,916470.0,26928.0,0.22,0.77,0.38,XAP,XAP,0.0,0.0,Not applicable / Not specified
288273,433952,Cash loans,622413.0,31909.5,0.0,0.63,0.5,XAP,XNA,0.0,0.0,0
288361,434063,Revolving loans,337500.0,16875.0,0.0,0.29,0.0,XAP,XNA,0.0,0.0,0
288436,434144,Cash loans,331632.0,32436.0,0.0,0.58,0.78,XAP,XAP,0.0,0.0,Not applicable / Not specified
288446,434155,Cash loans,675000.0,41427.0,0.0,0.42,0.0,XAP,XAP,0.0,0.0,0
288487,434211,Cash loans,755190.0,36328.5,0.0,0.59,0.0,XAP,XAP,5845.545,0.0,C
288491,434218,Cash loans,112068.0,11898.0,0.59,0.22,0.58,XAP,XAP,0.0,0.0,C
288709,434471,Cash loans,867951.0,25506.0,0.0,0.41,0.67,SCO,XAP,0.0,0.0,Not applicable / Not specified
288861,434648,Cash loans,480060.0,17370.0,0.42,0.72,0.0,XAP,XNA,0.0,0.0,0
288941,434742,Cash loans,137520.0,6817.5,0.53,0.33,0.0,XAP,XNA,0.0,0.0,X
289215,435053,Cash loans,225000.0,22252.5,0.65,0.51,0.73,XAP,XNA,17145.0,0.0,Not applicable / Not specified
289304,435167,Cash loans,1483650.0,61357.5,0.82,0.57,0.45,XAP,XAP,0.0,0.0,C
289317,435183,Cash loans,545040.0,26640.0,0.0,0.16,0.1,XAP,XNA,0.0,0.0,Not applicable / Not specified
289338,435207,Cash loans,247275.0,21280.5,0.0,0.26,0.51,XAP,XAP,0.0,0.0,Not applicable / Not specified
289462,435348,Revolving loans,495000.0,24750.0,0.0,0.56,0.72,XAP,XNA,0.0,0.0,Not applicable / Not specified
289901,435855,Revolving loans,157500.0,7875.0,0.0,0.32,0.49,XAP,XNA,0.0,0.0,Not applicable / Not specified
289902,435856,Cash loans,450000.0,13027.5,0.45,0.56,0.0,XAP,XNA,0.0,0.0,0
289905,435860,Cash loans,450000.0,30321.0,0.81,0.64,0.71,XAP,XAP,-1.0,0.0,Not applicable / Not specified
290083,436064,Cash loans,755190.0,33264.0,0.0,0.42,0.43,XAP,XNA,0.0,0.0,C
290117,436104,Cash loans,301536.0,13410.0,0.0,0.31,0.7,XAP,XNA,0.0,0.0,Not applicable / Not specified
290178,436172,Cash loans,504000.0,18643.5,0.0,0.76,0.68,XAP,XNA,0.0,0.0,Not applicable / Not specified
290211,436213,Cash loans,284400.0,16456.5,0.54,0.47,0.5,XAP,XNA,0.0,0.0,Not applicable / Not specified
290434,436473,Cash loans,822942.0,26676.0,0.0,0.69,0.1,XAP,XNA,0.0,0.0,Not applicable / Not specified
290582,436643,Cash loans,171000.0,8356.5,0.23,0.66,0.52,XAP,XAP,0.0,0.0,X
290916,437016,Cash loans,1223010.0,48631.5,0.0,0.31,0.42,XAP,XNA,0.0,0.0,C
290964,437067,Cash loans,384273.0,20974.5,0.21,0.06,0.26,XAP,XAP,0.0,0.0,0
290971,437075,Cash loans,697500.0,23179.5,0.29,0.14,0.63,XAP,XAP,0.0,0.0,C
291029,437140,Cash loans,130500.0,8496.0,0.14,0.7,0.0,XAP,XAP,0.0,0.0,0
291071,437188,Cash loans,495000.0,23814.0,0.17,0.45,0.54,0,0,0.0,0.0,C
291108,437236,Cash loans,760225.5,51138.0,0.79,0.68,0.53,XAP,XAP,-1.0,0.0,Not applicable / Not specified
291186,437328,Cash loans,497520.0,27909.0,0.0,0.66,0.64,XAP,XNA,0.0,0.0,Not applicable / Not specified
291279,437437,Cash loans,301500.0,27783.0,0.52,0.28,0.45,LIMIT,XAP,0.0,0.0,C
291289,437448,Cash loans,781920.0,36364.5,0.0,0.58,0.0,XAP,XAP,0.0,0.0,0
291299,437458,Cash loans,544068.0,20641.5,0.28,0.55,0.0,XAP,XAP,23584.5,0.0,Not applicable / Not specified
291332,437504,Cash loans,56034.0,6165.0,0.0,0.2,0.44,XAP,XAP,0.0,0.0,Not applicable / Not specified
291359,437539,Cash loans,619965.0,18126.0,0.54,0.62,0.4,XAP,XNA,0.0,0.0,Not applicable / Not specified
291397,437583,Cash loans,853056.0,30771.0,0.0,0.11,0.63,XAP,XAP,0.0,0.0,X
291574,437783,Cash loans,675000.0,34465.5,0.14,0.62,0.17,XAP,XAP,-1.0,0.0,X
291682,437909,Cash loans,436032.0,27994.5,0.0,0.67,0.33,XAP,XNA,0.0,0.0,X
291746,437985,Cash loans,909000.0,25641.0,0.0,0.72,0.74,XAP,XNA,0.0,0.0,Not applicable / Not specified
291791,438040,Cash loans,256500.0,20394.0,0.0,0.01,0.55,XAP,XAP,0.0,0.0,C
291806,438056,Cash loans,270000.0,24984.0,0.0,0.59,0.48,XAP,XAP,0.0,0.0,Not applicable / Not specified
291812,438063,Cash loans,526491.0,29529.0,0.0,0.74,0.46,XAP,XNA,0.0,0.0,X
292012,438289,Cash loans,199080.0,9679.5,0.44,0.5,0.22,XNA,XNA,0.0,0.0,Not applicable / Not specified
292014,438291,Cash loans,127350.0,10188.0,0.0,0.5,0.25,XAP,XNA,0.0,0.0,Not applicable / Not specified
292106,438395,Cash loans,808650.0,26217.0,0.42,0.12,0.28,XAP,XAP,0.0,0.0,Not applicable / Not specified
292236,438542,Revolving loans,427500.0,21375.0,0.74,0.73,0.64,XAP,XAP,0.0,0.0,Not applicable / Not specified
292284,438598,Cash loans,497520.0,33376.5,0.32,0.51,0.21,XAP,Other,0.0,0.0,Not applicable / Not specified
292292,438607,Cash loans,90000.0,8901.0,0.0,0.76,0.0,XAP,XAP,0.0,0.0,Not applicable / Not specified
292489,438839,Cash loans,297000.0,20088.0,0.0,0.01,0.09,XNA,XNA,0.0,0.0,C
292514,438870,Cash loans,808650.0,26086.5,0.0,0.65,0.62,HC,XAP,0.0,0.0,C
292606,438974,Cash loans,478836.0,31999.5,0.54,0.59,0.39,XAP,XAP,0.0,0.0,C
292666,439043,Cash loans,675000.0,17806.5,0.2,0.55,0.34,XAP,XAP,0.0,0.0,Not applicable / Not specified
292879,439301,Cash loans,521280.0,25209.0,0.0,0.27,0.0,XAP,Journey,0.0,0.0,0
292949,439384,Revolving loans,405000.0,20250.0,0.0,0.63,0.71,XAP,XAP,0.0,0.0,Not applicable / Not specified
293011,439452,Cash loans,396706.5,31473.0,0.16,0.6,0.2,XAP,XAP,0.0,0.0,C
293084,439538,Cash loans,640080.0,31261.5,0.46,0.49,0.12,XAP,XAP,0.0,0.0,Not applicable / Not specified
293253,439738,Cash loans,1354500.0,70132.5,0.47,0.71,0.71,XAP,XAP,0.0,0.0,Not applicable / Not specified
293372,439878,Revolving loans,315000.0,15750.0,0.63,0.66,0.82,XAP,XNA,0.0,0.0,Not applicable / Not specified
293631,440186,Cash loans,545040.0,19705.5,0.0,0.73,0.79,XAP,XNA,0.0,0.0,Not applicable / Not specified
293670,440230,Cash loans,323388.0,20794.5,0.0,0.69,0.23,XAP,XAP,0.0,0.0,0
293682,440246,Cash loans,698517.0,29493.0,0.56,0.36,0.34,XAP,XAP,0.0,0.0,Not applicable / Not specified
293882,440478,Cash loans,544500.0,17694.0,0.29,0.25,0.16,XAP,XAP,0.0,0.0,Not applicable / Not specified
293901,440499,Cash loans,693405.0,31333.5,0.0,0.4,0.0,XAP,XAP,0.0,0.0,0
293976,440586,Cash loans,2085120.0,72607.5,0.85,0.67,0.52,HC,XNA,-1.0,0.0,Not applicable / Not specified
294010,440623,Cash loans,1012653.0,43033.5,0.7,0.63,0.0,XAP,XAP,0.0,0.0,0
294208,440842,Cash loans,733315.5,39199.5,0.0,0.72,0.0,XAP,XNA,0.0,0.0,0
294214,440848,Cash loans,662026.5,31977.0,0.0,0.57,0.07,XAP,XAP,14076.0,0.0,X
294280,440932,Cash loans,508495.5,22396.5,0.0,0.53,0.68,XAP,XAP,13455.0,0.0,C
294282,440934,Cash loans,540000.0,26109.0,0.56,0.48,0.55,XAP,XAP,-1.0,0.0,Not applicable / Not specified
294487,441171,Cash loans,1185120.0,42696.0,0.28,0.77,0.36,XAP,XAP,0.0,0.0,Not applicable / Not specified
294523,441212,Cash loans,755190.0,38610.0,0.0,0.61,0.65,XAP,XNA,-1.0,0.0,Not applicable / Not specified
294571,441266,Cash loans,514602.0,48861.0,0.0,0.19,0.59,XAP,XAP,0.0,0.0,Not applicable / Not specified
294739,441462,Cash loans,679500.0,26946.0,0.0,0.68,0.69,XAP,XAP,0.0,0.0,Not applicable / Not specified
294937,441691,Cash loans,1527579.0,53095.5,0.33,0.32,0.48,XAP,XNA,0.0,0.0,0
294954,441710,Cash loans,769500.0,31468.5,0.22,0.33,0.27,HC,XNA,0.0,0.0,Not applicable / Not specified
295394,442228,Cash loans,177768.0,14175.0,0.0,0.68,0.69,XAP,XAP,0.0,0.0,C
295690,442576,Cash loans,88884.0,4666.5,0.0,0.15,0.51,HC,XNA,0.0,0.0,0
295744,442638,Cash loans,291915.0,10948.5,0.0,0.23,0.71,XAP,XAP,0.0,0.0,X
295885,442805,Cash loans,247986.0,15196.5,0.05,0.18,0.23,XAP,XAP,0.0,0.0,Not applicable / Not specified
295902,442825,Cash loans,384048.0,13923.0,0.0,0.53,0.0,XAP,XAP,0.0,0.0,0
296214,443179,Cash loans,1288350.0,37800.0,0.0,0.26,0.16,XAP,XAP,0.0,0.0,C
296461,443470,Revolving loans,202500.0,10125.0,0.59,0.41,0.56,XAP,XAP,0.0,0.0,Not applicable / Not specified
296507,443525,Cash loans,545040.0,35617.5,0.31,0.54,0.84,LIMIT,XNA,0.0,0.0,Not applicable / Not specified
296956,444041,Cash loans,1096020.0,52857.0,0.5,0.55,0.37,XAP,XNA,7706.565,0.0,C
297065,444167,Cash loans,808650.0,23773.5,0.0,0.69,0.0,XAP,XAP,0.0,0.0,Not applicable / Not specified
297231,444356,Cash loans,1183963.5,38322.0,0.0,0.49,0.53,XAP,XNA,0.0,0.0,X
297333,444480,Cash loans,942300.0,26041.5,0.0,0.71,0.52,XAP,XAP,11341.26,0.0,Not applicable / Not specified
297570,444740,Cash loans,296280.0,19930.5,0.09,0.43,0.28,XAP,XNA,0.0,0.0,C
297846,445065,Cash loans,539100.0,27522.0,0.0,0.38,0.65,XAP,XAP,5.04,0.0,C
297957,445198,Cash loans,312768.0,21285.0,0.0,0.16,0.0,XAP,XAP,0.0,0.0,0
298016,445263,Revolving loans,180000.0,9000.0,0.24,0.63,0.0,XAP,XNA,-1.0,0.0,Not applicable / Not specified
298163,445430,Cash loans,983299.5,39127.5,0.0,0.36,0.69,XAP,XAP,0.0,0.0,Not applicable / Not specified
298180,445447,Cash loans,90000.0,10809.0,0.0,0.44,0.34,XAP,XNA,0.0,0.0,C
298217,445490,Cash loans,450000.0,23692.5,0.39,0.68,0.52,XAP,XAP,0.0,0.0,Not applicable / Not specified
298299,445582,Cash loans,781920.0,32998.5,0.0,0.46,0.0,XAP,XAP,0.0,0.0,0
298366,445655,Cash loans,336204.0,40027.5,0.6,0.44,0.54,XAP,XAP,0.0,0.0,X
298401,445694,Cash loans,1174500.0,37512.0,0.66,0.29,0.62,XAP,XNA,8917.29,0.0,Not applicable / Not specified
298641,445981,Cash loans,765261.0,32422.5,0.0,0.63,0.0,XAP,XAP,0.0,0.0,0
298644,445984,Cash loans,754740.0,22068.0,0.45,0.47,0.71,XAP,XAP,0.0,0.0,C
298683,446028,Cash loans,521280.0,31630.5,0.24,0.49,0.6,LIMIT,Urgent needs,0.0,0.0,0
299502,446978,Cash loans,550980.0,40221.0,0.27,0.63,0.0,HC,XNA,0.0,0.0,0
299608,447098,Cash loans,646920.0,20866.5,0.0,0.68,0.65,XAP,XNA,2727.0,0.0,Not applicable / Not specified
299659,447153,Cash loans,675000.0,45423.0,0.0,0.35,0.54,XAP,XAP,0.0,0.0,C
299791,447308,Cash loans,1058148.0,42093.0,0.0,0.36,0.31,XAP,XAP,-1.0,0.0,Not applicable / Not specified
299890,447417,Cash loans,668304.0,31099.5,0.38,0.78,0.46,XAP,XAP,0.0,0.0,0
299963,447501,Cash loans,95940.0,10462.5,0.0,0.31,0.24,XAP,XNA,0.0,0.0,Not applicable / Not specified
299975,447515,Revolving loans,180000.0,9000.0,0.0,0.11,0.67,XAP,XAP,0.0,0.0,Not applicable / Not specified
299981,447523,Cash loans,225000.0,21582.0,0.0,0.5,0.57,XAP,XAP,-1.0,0.0,0
300018,447567,Cash loans,900000.0,38263.5,0.0,0.64,0.0,XAP,XNA,0.0,0.0,0
300347,447956,Cash loans,1078200.0,31653.0,0.26,0.09,0.38,XAP,XAP,0.0,0.0,Not applicable / Not specified
300562,448207,Cash loans,983160.0,54895.5,0.89,0.68,0.39,XAP,XAP,0.0,0.0,C
300626,448283,Cash loans,545040.0,20677.5,0.0,0.0,0.57,XAP,XNA,0.0,0.0,Not applicable / Not specified
300788,448473,Cash loans,459000.0,19575.0,0.18,0.48,0.76,XAP,XAP,0.0,0.0,Not applicable / Not specified
300855,448547,Cash loans,562491.0,27189.0,0.0,0.51,0.56,XAP,XAP,0.0,0.0,Not applicable / Not specified
300887,448582,Cash loans,254700.0,23814.0,0.51,0.61,0.62,0,0,0.0,0.0,Not applicable / Not specified
301023,448743,Cash loans,792000.0,42327.0,0.91,0.72,0.86,XAP,XAP,0.0,0.0,Not applicable / Not specified
301070,448797,Cash loans,497520.0,27778.5,0.0,0.62,0.55,SCO,XAP,0.0,0.0,Not applicable / Not specified
301082,448813,Cash loans,1585899.0,41832.0,0.0,0.37,0.6,XAP,XAP,0.0,0.0,Not applicable / Not specified
301111,448846,Cash loans,385164.0,17095.5,0.0,0.31,0.0,XAP,XAP,0.0,0.0,0
301330,449094,Cash loans,679500.0,19998.0,0.0,0.39,0.38,XAP,XAP,0.0,0.0,Not applicable / Not specified
301339,449104,Cash loans,1687266.0,67045.5,0.75,0.13,0.0,XAP,XNA,0.0,0.0,0
301351,449119,Cash loans,675000.0,34596.0,0.22,0.43,0.74,XAP,XAP,0.0,0.0,0
301360,449129,Cash loans,248760.0,26248.5,0.47,0.58,0.76,XAP,XAP,-1.0,0.0,C
301435,449221,Cash loans,1096020.0,52726.5,0.61,0.22,0.4,HC,XNA,0.0,0.0,C
301514,449310,Cash loans,808650.0,26217.0,0.0,0.61,0.64,XAP,XNA,0.0,0.0,Not applicable / Not specified
301541,449340,Cash loans,1339146.0,39285.0,0.0,0.79,0.0,XAP,XNA,0.0,0.0,X
301565,449365,Cash loans,656811.0,27958.5,0.38,0.6,0.0,XAP,XAP,0.0,0.0,0
301577,449378,Cash loans,544500.0,27931.5,0.52,0.1,0.39,XAP,XNA,8671.5,0.0,C
301586,449387,Cash loans,239850.0,25960.5,0.37,0.75,0.0,XAP,XAP,0.0,0.0,Not applicable / Not specified
301611,449417,Cash loans,143910.0,14017.5,0.0,0.21,0.0,SCO,XAP,0.0,0.0,0
302188,450098,Cash loans,1143324.0,36882.0,0.0,0.67,0.56,XAP,XAP,0.0,0.0,Not applicable / Not specified
302313,450248,Cash loans,1520253.0,41805.0,0.85,0.76,0.21,XAP,XAP,0.0,0.0,Not applicable / Not specified
302445,450397,Cash loans,604152.0,29196.0,0.0,0.41,0.63,XAP,XAP,0.0,0.0,C
302567,450544,Revolving loans,270000.0,13500.0,0.09,0.47,0.51,XAP,XAP,0.0,0.0,Not applicable / Not specified
302578,450557,Cash loans,545040.0,25537.5,0.0,0.69,0.0,XAP,XAP,0.0,0.0,0
302672,450666,Cash loans,436032.0,16564.5,0.0,0.51,0.0,XAP,XAP,0.0,0.0,Not applicable / Not specified
302689,450684,Cash loans,2517300.0,66532.5,0.0,0.73,0.4,XAP,XAP,0.0,0.0,Not applicable / Not specified
302765,450777,Cash loans,679500.0,24070.5,0.72,0.76,0.0,SCO,XAP,0.0,0.0,0
302768,450782,Cash loans,296280.0,16200.0,0.0,0.66,0.0,XAP,XAP,0.0,0.0,0
303007,451054,Cash loans,50940.0,5404.5,0.52,0.63,0.66,XAP,XNA,0.0,0.0,Not applicable / Not specified
303087,451145,Cash loans,254700.0,13315.5,0.79,0.64,0.45,0,0,0.0,0.0,Not applicable / Not specified
303109,451173,Cash loans,1155226.5,41625.0,0.0,0.64,0.37,XAP,XAP,0.0,0.0,Not applicable / Not specified
303197,451280,Cash loans,855000.0,25128.0,0.0,0.65,0.0,LIMIT,Repairs,0.0,0.0,0
303283,451384,Cash loans,450000.0,41404.5,0.0,0.27,0.0,XAP,XAP,0.0,0.0,0
303294,451398,Cash loans,283500.0,20160.0,0.51,0.62,0.77,XAP,XAP,0.0,0.0,Not applicable / Not specified
303334,451444,Cash loans,545040.0,35487.0,0.0,0.66,0.57,HC,XAP,0.0,0.0,Not applicable / Not specified
303338,451448,Cash loans,299772.0,13972.5,0.19,0.62,0.35,SCO,XAP,0.0,0.0,Not applicable / Not specified
303340,451450,Cash loans,810000.0,23814.0,0.0,0.56,0.2,XAP,XAP,0.0,0.0,Not applicable / Not specified
303491,451626,Cash loans,536917.5,16276.5,0.0,0.71,0.35,0,0,13616.865,0.0,X
303515,451654,Cash loans,1125000.0,33025.5,0.31,0.26,0.58,XAP,XAP,0.0,0.0,Not applicable / Not specified
303534,451674,Revolving loans,270000.0,13500.0,0.0,0.37,0.58,XAP,XNA,0.0,0.0,Not applicable / Not specified
303576,451729,Cash loans,545040.0,26640.0,0.0,0.59,0.0,XAP,XNA,0.0,0.0,Not applicable / Not specified
303809,451996,Cash loans,256500.0,18585.0,0.68,0.66,0.37,XAP,XAP,0.0,0.0,Not applicable / Not specified
303925,452129,Cash loans,1125000.0,47794.5,0.91,0.67,0.0,XAP,XNA,0.0,0.0,C
304208,452459,Cash loans,450000.0,22018.5,0.0,0.64,0.42,SCO,Other,0.0,0.0,Not applicable / Not specified
304522,452814,Cash loans,971280.0,54234.0,0.64,0.79,0.0,XAP,XNA,0.0,0.0,Not applicable / Not specified
304587,452888,Cash loans,961609.5,38263.5,0.82,0.49,0.63,XAP,XAP,0.0,0.0,Not applicable / Not specified
304598,452899,Cash loans,385164.0,16447.5,0.0,0.33,0.75,XAP,XAP,0.0,0.0,X
304643,452953,Cash loans,675000.0,21906.0,0.55,0.44,0.0,XAP,XAP,0.0,0.0,0
304709,453028,Cash loans,450000.0,22018.5,0.0,0.6,0.04,XAP,XAP,0.0,0.0,Not applicable / Not specified
305270,453679,Revolving loans,135000.0,6750.0,0.0,0.66,0.58,HC,XAP,0.0,0.0,C
305422,453858,Cash loans,499261.5,18949.5,0.6,0.74,0.65,XAP,XNA,0.0,0.0,Not applicable / Not specified
306051,454593,Cash loans,269550.0,11871.0,0.0,0.36,0.13,0,0,0.0,0.0,C
306182,454749,Cash loans,450000.0,24543.0,0.0,0.53,0.49,XAP,XAP,0.0,0.0,Not applicable / Not specified
306232,454808,Cash loans,761949.0,46615.5,0.0,0.62,0.0,XAP,XAP,0.0,0.0,0
306238,454814,Cash loans,814041.0,26257.5,0.21,0.16,0.32,XAP,XAP,0.0,0.0,Not applicable / Not specified
306439,455038,Cash loans,182016.0,12294.0,0.49,0.27,0.3,XAP,XAP,0.0,0.0,Not applicable / Not specified
306621,455252,Cash loans,219249.0,12717.0,0.75,0.72,0.16,XAP,XAP,0.0,0.0,C
307008,455688,Cash loans,315000.0,15151.5,0.0,0.36,0.69,XAP,XNA,0.0,0.0,X
307093,455783,Cash loans,364896.0,22180.5,0.7,0.49,0.55,XAP,XAP,0.0,0.0,0
307143,455841,Cash loans,993082.5,39514.5,0.0,0.24,0.57,XAP,XNA,0.0,0.0,Not applicable / Not specified
307249,455966,Cash loans,187704.0,14958.0,0.29,0.67,0.44,XAP,XAP,0.0,0.0,Not applicable / Not specified
307324,456048,Cash loans,1288350.0,37800.0,0.0,0.24,0.81,XAP,XAP,0.0,0.0,Not applicable / Not specified
307434,456172,Cash loans,163098.0,16015.5,0.0,0.09,0.74,XAP,XAP,0.0,0.0,Not applicable / Not specified
307510,456255,Cash loans,675000.0,49117.5,0.73,0.71,0.11,XAP,XAP,0.0,0.0,C
307559,100384,Cash loans,360000.0,28570.5,0.64,0.39,0.0,XAP,XAP,0.0,0.0,0
307603,100745,Cash loans,900000.0,29034.0,0.53,0.47,0.59,XAP,XAP,0.0,0.0,X
307751,101643,Cash loans,272520.0,21658.5,0.0,0.58,0.39,LIMIT,Urgent needs,0.0,0.0,X
307807,102054,Cash loans,738108.0,45283.5,0.78,0.58,0.64,XAP,XAP,0.0,0.0,0
307861,102403,Cash loans,104256.0,11074.5,0.62,0.55,0.74,XAP,XNA,0.0,0.0,X
307870,102445,Cash loans,161595.0,17095.5,0.0,0.43,0.29,XAP,XAP,0.0,0.0,C
307952,103092,Cash loans,783927.0,42655.5,0.0,0.17,0.66,XAP,XAP,0.0,0.0,X
307989,103368,Cash loans,450000.0,21649.5,0.59,0.71,0.61,HC,XNA,0.0,0.0,C
308227,104931,Cash loans,237024.0,17374.5,0.0,0.05,0.36,XAP,XNA,0.0,0.0,0
308326,105647,Cash loans,703728.0,36058.5,0.26,0.45,0.46,XAP,XAP,0.0,0.0,X
308340,105736,Cash loans,369720.0,23755.5,0.25,0.64,0.24,XAP,XAP,0.0,0.0,C
308375,105998,Cash loans,964575.0,31113.0,0.23,0.63,0.16,CLIENT,XAP,333.0,0.0,X
308657,108112,Cash loans,738108.0,47299.5,0.44,0.67,0.46,XAP,XAP,-1.0,0.0,X
308732,108609,Cash loans,245268.0,15817.5,0.0,0.58,0.44,XAP,XNA,0.0,0.0,C
308756,108763,Cash loans,225000.0,12694.5,0.79,0.78,0.68,XAP,XAP,0.0,0.0,C
308868,109545,Cash loans,526491.0,22306.5,0.67,0.6,0.62,XAP,XAP,0.0,0.0,X
309042,110954,Cash loans,269982.0,32170.5,0.0,0.09,0.0,XAP,XAP,0.0,0.0,X
309100,111315,Cash loans,320521.5,33786.0,0.41,0.43,0.13,XAP,XAP,0.0,0.0,X
309422,113490,Cash loans,450000.0,44509.5,0.63,0.6,0.63,XAP,XAP,0.0,0.0,X
309447,113631,Cash loans,312768.0,20898.0,0.33,0.27,0.42,XAP,XAP,0.0,0.0,C
309524,114127,Cash loans,598500.0,19435.5,0.64,0.64,0.6,XAP,XAP,0.0,0.0,C
309539,114250,Cash loans,500211.0,34942.5,0.75,0.53,0.63,XAP,XAP,0.0,0.0,C
309761,115858,Cash loans,360000.0,28570.5,0.0,0.61,0.64,XAP,XNA,0.0,0.0,C
309908,116803,Cash loans,1494436.5,61803.0,0.0,0.54,0.6,XAP,XAP,16298.955,0.0,0
310248,119207,Cash loans,523152.0,48114.0,0.49,0.65,0.28,XAP,XAP,0.0,0.0,C
310258,119252,Cash loans,604993.5,22936.5,0.0,0.36,0.61,XAP,XNA,-1.0,0.0,X
310493,120946,Cash loans,1013728.5,32832.0,0.63,0.46,0.53,XAP,XAP,10072.44,4.5,X
310579,121502,Cash loans,1540588.5,47947.5,0.68,0.72,0.68,XAP,XAP,0.0,0.0,C
310843,123352,Cash loans,1800000.0,55872.0,0.46,0.76,0.09,XAP,XNA,0.0,0.0,C
310859,123477,Cash loans,500211.0,46008.0,0.76,0.66,0.14,SCO,XAP,0.0,0.0,C
310959,124309,Cash loans,360000.0,18508.5,0.0,0.28,0.11,XAP,XNA,0.0,0.0,X
310963,124347,Cash loans,450000.0,34956.0,0.2,0.04,0.39,XAP,XAP,0.0,0.0,X
